departement;departement_name;dienststelle;dienststelle_name;spezialfinanzierung;spezialfinanzierung_name;konto;bezeichnung;rechnung_2025;budget_2025;rechnung_2024;abweichung;prozent;kommentar;seite
23;Baudepartement;2340;Verwaltung Kantonsforstamt;;;3170.00;Reisekosten und Spesen;3662.35;5000.0;3105.8;-1337.65;-26.75;;265
23;Baudepartement;2340;Verwaltung Kantonsforstamt;;;3199.00;Übriger Betriebsaufwand;808.4;3000.0;2198.1;-2191.6;-73.05;;265
23;Baudepartement;2340;Verwaltung Kantonsforstamt;;;3910.00;IV Dienstleistungen;906.5;;;906.5;;;265
23;Baudepartement;2340;Verwaltung Kantonsforstamt;;;4210.00;Gebühren für Amtshandlungen;-2700.0;-2000.0;-800.0;-700.0;35.0;;265
23;Baudepartement;2340;Verwaltung Kantonsforstamt;;;4309.00;Übrige betriebliche Erträge;-10000.0;;;-10000.0;;Eine nicht mehr gebrauchte;265
23;Baudepartement;2340;Verwaltung Kantonsforstamt;;;4470.00;Pacht- und Mietzinse Liegenschaften VV;-50321.55;-58000.0;-57097.2;7678.45;-13.24;;265
23;Baudepartement;2340;Verwaltung Kantonsforstamt;;;4630.00;Beiträge vom Bund;;-4000.0;-8566.6;4000.0;-100.0;;265
23;Baudepartement;2340;Verwaltung Kantonsforstamt;;;4910.00;IV Dienstleistungen;;;-84211.38;;;;265
23;Baudepartement;2340;Verwaltung Kantonsforstamt;;;4980.00;Übertragungen;;;-105.15;;;;265
23;Baudepartement;2341;Beiträge Kantonsforstamt;;;3160.00;Mieten und Pachten Liegenschaften;2560.0;3500.0;2560.0;-940.0;-26.86;;265
23;Baudepartement;2341;Beiträge Kantonsforstamt;;;3612.10;Entschädigungen an innerkantonale Gemeinden und Gemeindezweckverbände;;20000.0;;-20000.0;-100.0;Es wurden keine Anträge oder;265
23;Baudepartement;2341;Beiträge Kantonsforstamt;;;3630.00;Beiträge an den Bund;5939.0;6000.0;10939.0;-61.0;-1.02;;265
23;Baudepartement;2341;Beiträge Kantonsforstamt;;;3631.00;Beiträge an Kantone und Konkordate;-230642.3;225000.0;105316.15;-455642.3;-202.51;Die Beiträge an den;265
23;Baudepartement;2341;Beiträge Kantonsforstamt;;;3632.10;Beiträge an innerkantonale Gemeinden und Gemeindezweckverbände;510620.9;1005000.0;526361.65;-494379.1;-49.19;Die kantonalen Beiträge an die;265
23;Baudepartement;2341;Beiträge Kantonsforstamt;;;3635.00;Beiträge an private Unternehmungen;;20000.0;;-20000.0;-100.0;Es wurden keine beitragsrelevanten;266
23;Baudepartement;2341;Beiträge Kantonsforstamt;;;3636.00;Beiträge an private Organisationen ohne Erwerbszweck;77455.3;100000.0;67389.85;-22544.7;-22.54;Die kantonalen Beiträge an die;266
23;Baudepartement;2341;Beiträge Kantonsforstamt;;;3637.00;Beiträge an private Haushalte;30167.55;80000.0;40071.8;-49832.45;-62.29;Die kantonalen Beiträge an private;266
23;Baudepartement;2341;Beiträge Kantonsforstamt;;;3701.00;Durchlaufende Beiträge an Kantone und Konkordate;;200000.0;178341.5;-200000.0;-100.0;Die Bundesbeiträge an den;266
23;Baudepartement;2341;Beiträge Kantonsforstamt;;;3702.10;Durchlaufende Beiträge an Gemeinden und Gemeindezweckverbände;485126.1;900000.0;1159540.3;-414873.9;-46.1;Die Bundesbeiträge waren tiefer als;266
23;Baudepartement;2341;Beiträge Kantonsforstamt;;;3705.00;Durchlaufende Beiträge an private Unternehmungen;;20000.0;;-20000.0;-100.0;Es wurden keine Leistungen erbracht.;266
23;Baudepartement;2341;Beiträge Kantonsforstamt;;;3706.00;Durchlaufende Beiträge an private Organisationen ohne Erwerbszweck;26718.1;80000.0;22590.0;-53281.9;-66.6;Die Bundesbeiträge waren tiefer als;266
23;Baudepartement;2341;Beiträge Kantonsforstamt;;;3707.00;Durchlaufende Beiträge an private Haushalte;29054.15;50000.0;38820.3;-20945.85;-41.89;Die Bundesbeiträge waren tiefer als;266
23;Baudepartement;2341;Beiträge Kantonsforstamt;;;3910.00;IV Dienstleistungen;381996.65;;84211.38;381996.65;;Die Beiträge an den;266
23;Baudepartement;2341;Beiträge Kantonsforstamt;;;4630.00;Beiträge vom Bund;;;-84211.38;;;;266
23;Baudepartement;2341;Beiträge Kantonsforstamt;;;4632.10;Laufende Betriebsbeiträge von innerkantonalen Gemeinden und Gemeindezweckverbände;;-59000.0;;59000.0;-100.0;Vorauszahlungen von Gemeinden;266
23;Baudepartement;2341;Beiträge Kantonsforstamt;;;4700.00;Durchlaufende Beiträge vom Bund;-540898.35;-1250000.0;-1399292.1;709101.65;-56.73;Es wurden weniger Bundesmittel aus;266
23;Baudepartement;2341;Beiträge Kantonsforstamt;;;4980.00;Übertragungen;-180621.95;-176500.0;-229994.35;-4121.95;2.34;;266
23;Baudepartement;2352;Wohlfahrtseinrichtungen (bis 2019 inkl. Wanderwege);;;3101.00;Betriebs- und Verbrauchsmaterial;2104.95;15000.0;116.65;-12895.05;-85.97;Eine Rechnung für rund Fr. 10'000;267
23;Baudepartement;2352;Wohlfahrtseinrichtungen (bis 2019 inkl. Wanderwege);;;3130.00;Dienstleistungen Dritter;11915.0;2000.0;3164.35;9915.0;495.75;;267
23;Baudepartement;2352;Wohlfahrtseinrichtungen (bis 2019 inkl. Wanderwege);;;3161.00;Mieten, Benützungskosten Anlagen;4310.4;7000.0;4682.7;-2689.6;-38.42;;267
23;Baudepartement;2360;Forstbetriebe;;;3010.00;Löhne des Verwaltungs- und Betriebspersonals;806913.45;820000.0;724710.0;-13086.55;-1.6;;267
23;Baudepartement;2360;Forstbetriebe;;;3010.95;Rückerstattungen Taggelder UV, EO, MSE, MV, IV für Verwaltungs- und Betriebspersonal;-1729.4;;-2133.5;-1729.4;;;267
23;Baudepartement;2360;Forstbetriebe;;;3042.00;Verpflegungszulagen;26500.0;30000.0;26525.0;-3500.0;-11.67;;267
23;Baudepartement;2360;Forstbetriebe;;;3049.00;Übrige Zulagen;1440.0;2000.0;1335.0;-560.0;-28.0;;267
23;Baudepartement;2360;Forstbetriebe;;;3050.00;AG-Beiträge AHV, IV, EO, ALV, Verwaltungskosten;51515.55;53300.0;45737.3;-1784.45;-3.35;;267
23;Baudepartement;2360;Forstbetriebe;;;3052.00;AG-Beiträge an Pensionskassen;107126.8;109500.0;100168.85;-2373.2;-2.17;;267
23;Baudepartement;2360;Forstbetriebe;;;3053.00;AG-Beiträge an Unfallversicherungen;37414.65;40100.0;36133.75;-2685.35;-6.7;;267
23;Baudepartement;2360;Forstbetriebe;;;3054.00;AG-Beiträge an Familienzulagekassen;10302.7;10700.0;9145.95;-397.3;-3.71;;267
23;Baudepartement;2360;Forstbetriebe;;;3059.10;AG-Beiträge Sozialfonds;633.85;600.0;563.65;33.85;5.64;;267
23;Baudepartement;2360;Forstbetriebe;;;3090.00;Aus- und Weiterbildung des eigenen Personals;4882.0;5000.0;2677.35;-118.0;-2.36;;267
23;Baudepartement;2360;Forstbetriebe;;;3091.00;Personalwerbung;700.5;;1330.7;700.5;;;267
23;Baudepartement;2360;Forstbetriebe;;;3099.00;Übriger Personalaufwand;800.0;3500.0;970.8;-2700.0;-77.14;;267
23;Baudepartement;2360;Forstbetriebe;;;3100.00;Büromaterial;1062.3;1000.0;374.45;62.3;6.23;;267
23;Baudepartement;2360;Forstbetriebe;;;3101.00;Betriebs- und Verbrauchsmaterial;45410.76;40000.0;46401.33;5410.76;13.53;;267
23;Baudepartement;2360;Forstbetriebe;;;3103.00;Fachliteratur, Zeitschriften;;500.0;190.0;-500.0;-100.0;;267
23;Baudepartement;2360;Forstbetriebe;;;3111.00;Maschinen, Geräte und Fahrzeuge;83516.25;80000.0;71352.05;3516.25;4.4;;267
23;Baudepartement;2360;Forstbetriebe;;;3112.00;Kleider, Wäsche, Vorhänge;12137.9;16000.0;16542.5;-3862.1;-24.14;;267
23;Baudepartement;2360;Forstbetriebe;;;3113.00;Hardware;1680.0;;;1680.0;;;267
23;Baudepartement;2360;Forstbetriebe;;;3118.00;Immaterielle Anlagen;518.9;2500.0;1913.45;-1981.1;-79.24;;267
23;Baudepartement;2360;Forstbetriebe;;;3120.00;Ver- und Entsorgung Liegenschaften VV;1757.54;1000.0;1103.68;757.54;75.75;;267
23;Baudepartement;2360;Forstbetriebe;;;3130.00;Dienstleistungen Dritter;12022.92;25000.0;17796.73;-12977.08;-51.91;Die Dienstleistungen von «Wald;268
23;Baudepartement;2360;Forstbetriebe;;;3133.00;Informatik-Nutzungsaufwand;5611.7;5800.0;5125.2;-188.3;-3.25;;268
23;Baudepartement;2360;Forstbetriebe;;;3134.00;Sachversicherungsprämien;14332.51;15000.0;16252.21;-667.49;-4.45;;268
23;Baudepartement;2360;Forstbetriebe;;;3137.00;Steuern und Abgaben;8672.73;10000.0;9851.23;-1327.27;-13.27;;268
23;Baudepartement;2360;Forstbetriebe;;;3141.00;Unterhalt Strassen;33943.9;;;33943.9;;Diese Kosten wurden früher auf dem;268
23;Baudepartement;2360;Forstbetriebe;;;3144.00;Unterhalt Hochbauten, Gebäude;;5000.0;8647.15;-5000.0;-100.0;;268
23;Baudepartement;2360;Forstbetriebe;;;3145.00;Unterhalt Wald;621411.69;460000.0;549233.67;161411.69;35.09;Mit dem neuen Betriebsplan wurde;268
23;Baudepartement;2360;Forstbetriebe;;;3151.00;Unterhalt Maschinen, Geräte, Fahrzeuge;43211.75;75000.0;49412.44;-31788.25;-42.38;Gut unterhaltene und gepflegte;268
23;Baudepartement;2360;Forstbetriebe;;;3158.00;Unterhalt immaterielle Anlagen;;;281.05;;;;268
23;Baudepartement;2360;Forstbetriebe;;;3161.00;Mieten, Benützungskosten Anlagen;143.9;500.0;5016.9;-356.1;-71.22;;268
23;Baudepartement;2360;Forstbetriebe;;;3170.00;Reisekosten und Spesen;720.6;1000.0;376.55;-279.4;-27.94;;268
23;Baudepartement;2360;Forstbetriebe;;;3199.00;Übriger Betriebsaufwand;106.4;2000.0;240.5;-1893.6;-94.68;;268
23;Baudepartement;2360;Forstbetriebe;;;3300.60;Planmässige Abschreibungen Mobilien;29067.0;29100.0;29067.0;-33.0;-0.11;;268
23;Baudepartement;2360;Forstbetriebe;;;3630.00;Beiträge an den Bund;252.0;300.0;252.0;-48.0;-16.0;;268
23;Baudepartement;2360;Forstbetriebe;;;3900.00;IV Material- und Warenbezüge;32077.45;40000.0;31565.75;-7922.55;-19.81;;268
23;Baudepartement;2360;Forstbetriebe;;;3910.00;IV Dienstleistungen;12765.95;15000.0;13626.2;-2234.05;-14.89;;268
23;Baudepartement;2360;Forstbetriebe;;;4240.00;Benützungsgebühren und Dienstleistungen;-528.0;-2000.0;-90.0;1472.0;-73.6;;268
23;Baudepartement;2360;Forstbetriebe;;;4250.00;Verkäufe;-1672936.01;-770000.0;-909634.75;-902936.01;117.26;Dank einer grösseren;269
23;Baudepartement;2360;Forstbetriebe;;;4260.00;Rückerstattungen und Kostenbeteiligungen Dritter;-8864.4;-8000.0;-13028.45;-864.4;10.81;;269
23;Baudepartement;2360;Forstbetriebe;;;4309.00;Übrige betriebliche Erträge;-45887.25;-15000.0;-38801.9;-30887.25;205.92;Dank den zusätzlichen Arbeiten für;269
23;Baudepartement;2360;Forstbetriebe;;;4470.00;Pacht- und Mietzinse Liegenschaften VV;-28028.14;;;-28028.14;;Einnahmen aus dem Seilpark wurden;269
23;Baudepartement;2360;Forstbetriebe;;;4610.00;Entschädigungen vom Bund;-3348.95;;-24795.22;-3348.95;;;269
23;Baudepartement;2360;Forstbetriebe;;;4630.00;Beiträge vom Bund;-293016.57;-200000.0;-178944.95;-93016.57;46.51;Die Beiträge fielen höher aus als;269
23;Baudepartement;2360;Forstbetriebe;;;4631.00;Beiträge von Kantonen und Konkordaten;-67164.43;-245000.0;-99420.4;177835.57;-72.59;Die kantonalen Schaffhauser Beiträge;269
23;Baudepartement;2360;Forstbetriebe;;;4910.00;IV Dienstleistungen;-464698.87;-30000.0;-25350.07;-434698.87;1449.0;Die Beiträge fielen höher aus als;269
23;Baudepartement;2360;Forstbetriebe;;;4920.00;IV Pacht, Mieten, Benützungskosten;;-1000.0;-999.0;1000.0;-100.0;;269
23;Baudepartement;2360;Forstbetriebe;;;4930.00;IV Betriebs- und Verwaltungskosten;-4000.0;-4000.0;-11819.6;;;;269
23;Baudepartement;2360;Forstbetriebe;;;4980.00;Übertragungen;;;-4559.25;;;;269
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3010.00;Löhne des Verwaltungs- und Betriebspersonals;3136402.95;3031800.0;2872914.65;104602.95;3.45;Die Rückstellungen für Ferien und;269
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3010.95;Rückerstattungen Taggelder UV, EO, MSE, MV, IV für Verwaltungs- und Betriebspersonal;-17652.15;;;-17652.15;;Die Rückerstattung von;270
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3049.00;Übrige Zulagen;2676.7;2500.0;2420.0;176.7;7.07;;270
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3050.00;AG-Beiträge AHV, IV, EO, ALV, Verwaltungskosten;202880.95;197100.0;185141.5;5780.95;2.93;;270
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3052.00;AG-Beiträge an Pensionskassen;428939.7;404800.0;416705.35;24139.7;5.96;Die Rückstellungen für Ferien und;270
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3053.00;AG-Beiträge an Unfallversicherungen;16504.9;16400.0;15104.4;104.9;0.64;;270
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3054.00;AG-Beiträge an Familienzulagekassen;40731.75;39400.0;37160.6;1331.75;3.38;;270
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3059.10;AG-Beiträge Sozialfonds;2450.65;2400.0;2234.6;50.65;2.11;;270
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3090.00;Aus- und Weiterbildung des eigenen Personals;860.0;;;860.0;;;270
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3091.00;Personalwerbung;;1300.0;;-1300.0;-100.0;;270
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3099.00;Übriger Personalaufwand;5749.4;3700.0;2895.1;2049.4;55.39;;270
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3100.00;Büromaterial;18545.72;20000.0;17273.53;-1454.28;-7.27;;270
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3101.00;Betriebs- und Verbrauchsmaterial;95246.57;95000.0;81583.45;246.57;0.26;;270
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3102.00;Drucksachen, Publikationen;75072.4;56000.0;55059.35;19072.4;34.06;Die Mehrkosten resultieren aus der;270
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3103.00;Fachliteratur, Zeitschriften;2825.21;3700.0;3251.39;-874.79;-23.64;;270
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3110.00;Büromöbel und -geräte;;5000.0;3067.1;-5000.0;-100.0;;270
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3111.00;Maschinen, Geräte und Fahrzeuge;5691.85;10000.0;4913.1;-4308.15;-43.08;;270
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3112.00;Kleider, Wäsche, Vorhänge;4555.65;4000.0;13638.2;555.65;13.89;;270
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3113.00;Hardware;13460.2;9000.0;9053.9;4460.2;49.56;;270
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3118.00;Immaterielle Anlagen;98875.7;99000.0;53306.06;-124.3;-0.13;;270
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3120.00;Ver- und Entsorgung Liegenschaften VV;2647.4;2700.0;10589.55;-52.6;-1.95;;270
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3130.00;Dienstleistungen Dritter;141810.78;137700.0;124776.02;4110.78;2.99;;270
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3133.00;Informatik-Nutzungsaufwand;829363.11;899400.0;812608.63;-70036.89;-7.79;Die prognostizierten Betriebskosten;270
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3134.00;Sachversicherungsprämien;185703.02;169000.0;179948.4;16703.02;9.88;Infolge einer Zunahme der Tages-;271
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3137.00;Steuern und Abgaben;8014.9;12000.0;9459.56;-3985.1;-33.21;;271
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3150.00;Unterhalt Büromöbel und -geräte;;2000.0;147.8;-2000.0;-100.0;;271
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3151.00;Unterhalt Maschinen, Geräte, Fahrzeuge;23647.3;20000.0;15313.9;3647.3;18.24;;271
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3158.00;Unterhalt immaterielle Anlagen;5504.1;16900.0;8360.15;-11395.9;-67.43;Die prognostizierten Wartungskosten;271
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3160.00;Mieten und Pachten Liegenschaften;3937.5;4000.0;15750.0;-62.5;-1.56;;271
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3161.00;Mieten, Benützungskosten Anlagen;14061.9;23900.0;60870.35;-9838.1;-41.16;;271
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3170.00;Reisekosten und Spesen;32998.17;34000.0;46093.65;-1001.83;-2.95;;271
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3181.00;Tatsächliche Forderungsverluste;22937.87;10000.0;5445.56;12937.87;129.38;Die tatsächlichen Forderungsverluste;271
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3199.00;Übriger Betriebsaufwand;4452.4;3500.0;7247.8;952.4;27.21;;271
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3610.00;Entschädigungen an Bund;5028.0;5000.0;679.0;28.0;0.56;;271
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3614.00;Entschädigungen an öffentliche Unternehmungen;8750.0;9000.0;35000.0;-250.0;-2.78;;271
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3630.00;Beiträge an den Bund;84.0;100.0;84.0;-16.0;-16.0;;271
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3631.00;Beiträge an Kantone und Konkordate;970.0;1800.0;1160.0;-830.0;-46.11;;271
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3634.00;Beiträge an öffentliche Unternehmungen;400000.0;;;400000.0;;Der Exekutivkredit für die;271
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3910.00;IV Dienstleistungen;200000.0;200000.0;200000.0;;;;271
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;3910.10;IV Betreibungskosten;29621.65;12000.0;22839.15;17621.65;146.85;Infolge einer Zunahme der;271
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;4210.00;Gebühren für Amtshandlungen;-4791889.7;-4950000.0;-4704654.8;158110.3;-3.19;Die Mindereinnahmen resultieren bei;272
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;4250.00;Verkäufe;-321056.3;-258000.0;-261554.7;-63056.3;24.44;Die Einnahmen aus der;272
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;4260.00;Rückerstattungen und Kostenbeteiligungen Dritter;-215307.85;-191000.0;-211049.75;-24307.85;12.73;Infolge einer Zunahme der Tages-;272
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;4290.00;Übrige Entgelte;-862.0;-2000.0;;1138.0;-56.9;;272
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;4309.00;Übrige betriebliche Erträge;-64923.2;-40000.0;-53256.4;-24923.2;62.31;Die Mehreinnahmen resultieren;272
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;4600.90;Anteil am Ertrag übriger Bundeseinnahmen;-127891.4;-98000.0;-147302.95;-29891.4;30.5;Die Mehreinnahmen resultieren aus;272
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;4610.00;Entschädigungen vom Bund;-183969.0;-170000.0;-168459.0;-13969.0;8.22;;272
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;4910.00;IV Dienstleistungen;-20000.0;-20000.0;-20000.0;;;;272
23;Baudepartement;2371;Strassenverkehrs- und Schifffahrtsamt;;;4930.00;IV Betriebs- und Verwaltungskosten;-806000.0;-806000.0;-806000.0;;;;272
23;Baudepartement;2375;Öffentlicher Verkehr;;;3010.00;Löhne des Verwaltungs- und Betriebspersonals;426644.0;424500.0;425987.0;2144.0;0.51;;272
23;Baudepartement;2375;Öffentlicher Verkehr;;;3050.00;AG-Beiträge AHV, IV, EO, ALV, Verwaltungskosten;27471.5;27600.0;27470.95;-128.5;-0.47;;272
23;Baudepartement;2375;Öffentlicher Verkehr;;;3052.00;AG-Beiträge an Pensionskassen;64788.6;56700.0;68968.8;8088.6;14.27;;272
23;Baudepartement;2375;Öffentlicher Verkehr;;;3053.00;AG-Beiträge an Unfallversicherungen;2185.9;2300.0;2195.9;-114.1;-4.96;;272
23;Baudepartement;2375;Öffentlicher Verkehr;;;3054.00;AG-Beiträge an Familienzulagekassen;5545.65;5500.0;5537.7;45.65;0.83;;272
23;Baudepartement;2375;Öffentlicher Verkehr;;;3059.10;AG-Beiträge Sozialfonds;323.7;300.0;324.7;23.7;7.9;;273
23;Baudepartement;2375;Öffentlicher Verkehr;;;3099.00;Übriger Personalaufwand;420.0;800.0;320.0;-380.0;-47.5;;273
23;Baudepartement;2375;Öffentlicher Verkehr;;;3100.00;Büromaterial;1637.87;1800.0;1788.84;-162.13;-9.01;;273
23;Baudepartement;2375;Öffentlicher Verkehr;;;3102.00;Drucksachen, Publikationen;486.45;20000.0;4200.3;-19513.55;-97.57;Drucksachen und Publikationen im;273
23;Baudepartement;2375;Öffentlicher Verkehr;;;3103.00;Fachliteratur, Zeitschriften;2735.1;2500.0;2220.37;235.1;9.4;;273
23;Baudepartement;2375;Öffentlicher Verkehr;;;3113.00;Hardware;1630.15;1500.0;952.4;130.15;8.68;;273
23;Baudepartement;2375;Öffentlicher Verkehr;;;3118.00;Immaterielle Anlagen;;1500.0;;-1500.0;-100.0;;273
23;Baudepartement;2375;Öffentlicher Verkehr;;;3130.00;Dienstleistungen Dritter;78379.73;278000.0;318198.31;-199620.27;-71.81;Es konnten nicht alle geplanten;273
23;Baudepartement;2375;Öffentlicher Verkehr;;;3133.00;Informatik-Nutzungsaufwand;24230.35;23000.0;19584.96;1230.35;5.35;;273
23;Baudepartement;2375;Öffentlicher Verkehr;;;3153.00;Informatik-Unterhalt (Hardware);682.0;1500.0;;-818.0;-54.53;;273
23;Baudepartement;2375;Öffentlicher Verkehr;;;3158.00;Unterhalt immaterielle Anlagen;10183.0;17000.0;10362.0;-6817.0;-40.1;Unterhaltsleistungen für die ÖV-;273
23;Baudepartement;2375;Öffentlicher Verkehr;;;3160.00;Mieten und Pachten Liegenschaften;3370.2;2000.0;1130.5;1370.2;68.51;;273
23;Baudepartement;2375;Öffentlicher Verkehr;;;3161.00;Mieten, Benützungskosten Anlagen;186.65;4000.0;3282.25;-3813.35;-95.33;;273
23;Baudepartement;2375;Öffentlicher Verkehr;;;3170.00;Reisekosten und Spesen;8623.7;12000.0;11076.6;-3376.3;-28.14;;273
23;Baudepartement;2375;Öffentlicher Verkehr;;;3199.00;Übriger Betriebsaufwand;109.0;1500.0;;-1391.0;-92.73;;273
23;Baudepartement;2375;Öffentlicher Verkehr;;;3630.00;Beiträge an den Bund;5282675.0;5304800.0;5230605.0;-22125.0;-0.42;Beitrag an den Bahninfrastrukturfonds;273
